id,Соотношение матрица-наполнитель,"Плотность, кг/м3","Модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2"
643,2.980917175,2014.900018000,125.488595300,105.001867200,24.689978710,361.699227000,237.229143800,71.970181120,1269.728203000,280.994862400
644,2.506577875,1844.134025000,584.068718000,80.433324660,23.972971810,281.881487100,380.095256200,71.429828040,1614.871843000,248.532143900
645,3.073296950,1920.881890000,783.077060100,130.163998100,24.235156050,319.182157400,239.535319000,73.151893800,2697.698968000,181.319235700
646,4.455973071,1923.506618000,809.888311200,96.766047920,26.521472060,286.701064700,690.360913300,69.045798410,2793.433343000,180.068188800
647,1.709332816,1874.005652000,331.636985600,142.316245400,24.144721290,189.867077700,707.035633000,71.960017380,2557.655681000,243.873385400
648,2.759414709,1880.682199000,1323.934038000,72.181985470,26.274308530,319.716056800,120.319022000,71.780724730,2699.851036000,267.102907100
649,3.547511907,1967.434093000,741.259183600,92.843803890,23.553219100,397.151290900,438.290234100,75.303394170,2751.998207000,196.822227800
650,3.138438470,2021.200264000,885.312423000,90.409550460,24.315336070,325.176383700,544.203244900,73.170232270,2691.811899000,258.998145700
651,2.701909745,2013.656196000,758.731795300,142.654124400,20.689832110,343.066370200,482.464346200,72.351939200,3090.524515000,180.548420800
652,2.007140561,1985.036094000,1194.709968000,151.216532100,20.496931350,354.013225600,201.130806200,76.057775130,2573.980267000,151.145223200
653,2.627537241,1939.027238000,1412.952661000,130.982429300,22.661136870,254.306265300,74.893612020,71.001807640,3204.324971000,203.220093000
654,2.765952092,1962.815063000,450.162903900,96.774928110,24.017797590,321.824504600,105.594833200,73.196463350,3694.298044000,224.098212700
655,2.147426378,1945.934610000,113.938511900,63.526814950,21.616401200,296.373994700,807.273814400,75.990894700,2975.643321000,243.055822600
656,4.088174224,2095.122963000,410.585884800,126.310770700,22.393825360,292.875210600,508.512213100,75.706144090,2063.293975000,187.082419000
657,3.021224089,1949.469545000,449.623503200,100.354157100,19.129933210,336.899539500,775.698275900,72.454495480,2176.180370000,116.916162100
658,3.828065538,1871.691952000,967.024611900,107.003527200,20.359989470,347.176484300,14.889267460,68.654724010,2276.103458000,170.411067000
659,2.791366497,1912.907583000,517.209555400,94.028095650,17.353984600,274.541536400,686.615348600,72.291374560,1739.138296000,168.067797200
660,3.824245560,1999.219950000,1399.795415000,142.951257200,20.925757530,286.093012100,380.298109000,71.881227090,2174.166120000,280.865657200
661,3.995266956,2002.148884000,460.017683700,134.659525800,25.944805650,311.241769200,720.227397700,72.614607930,2134.806771000,221.477547800
662,3.566923580,1993.795963000,507.319682900,139.263104600,23.643004450,261.894153300,583.323511200,74.079018730,2898.127599000,212.109118800
663,1.878085731,1981.224001000,865.052740100,101.565618200,18.424435180,277.145772800,900.558465500,75.663135220,2062.304011000,210.333705500
664,3.709287976,1918.228073000,613.466526400,155.542453000,21.181948470,329.949609200,516.100467100,71.414535240,2169.970227000,194.222403100
665,2.823675571,1960.402754000,412.699463300,108.846759400,24.750229330,381.689106000,497.002622100,74.910737860,2724.654878000,244.639047700
666,2.364728988,2112.063427000,620.609637800,150.961733200,20.170484760,302.074350800,621.519854600,70.778464560,3018.541291000,291.279472400
667,2.773399926,2071.905985000,1459.599153000,107.820585300,22.819410060,203.329768200,602.270105500,77.452784800,2915.927321000,204.522346000
668,2.452951295,1910.204905000,739.664327700,96.354916220,19.727736560,306.017333600,444.342943000,74.976179190,2201.923561000,161.213975800
669,3.241585917,1912.688002000,651.629830600,135.578576500,20.221242950,330.132501500,311.398691400,72.262621310,2511.756464000,198.984858900
670,1.263910356,1810.357774000,492.964096100,82.913572280,21.474157230,293.537326600,706.956531000,73.253724660,1980.270802000,310.608570500
671,3.681686674,2160.751439000,478.899818900,129.734676500,18.852754830,289.374577000,464.162460300,72.331406400,2441.359645000,306.123709700
672,1.790057037,2090.151721000,354.926996600,136.056487500,20.833855210,298.220078300,1.894092506,73.613408550,1661.499549000,296.370695600
673,0.389402605,1917.699889000,602.093245100,93.346585350,24.966084080,218.303387600,325.199964900,71.693413290,2453.290387000,284.389048500
674,3.858755378,2053.292814000,985.791211900,59.207282930,22.403911570,299.670865000,432.572807400,74.837966650,2057.493213000,143.693207000
675,2.557985187,1850.818312000,593.264606000,108.438018100,22.756621320,267.949348900,482.462414900,70.973277900,2426.677123000,254.553019400
676,3.668944272,1982.696484000,354.752402100,94.995244930,22.934300770,319.603443400,301.836280100,73.697828460,2102.620725000,223.397881200
677,1.613417830,2021.013801000,694.430768500,151.884465400,28.620115790,304.360421300,791.442174000,77.825235260,1643.893149000,74.097865690
678,3.563062145,2073.583894000,995.548766700,70.719816650,23.917691170,265.410701000,772.392972600,75.017147880,2837.073821000,203.579610200
679,3.750346636,1967.933342000,901.959855800,160.439533000,17.281037150,317.672224000,354.665467100,79.290587310,2557.882610000,208.917564300
680,4.706243009,1979.268926000,657.713023100,152.061999000,25.050847840,382.759808000,465.201284400,69.867649680,2856.821209000,289.834683000
681,3.888004953,2150.337595000,856.628235700,154.920031200,23.276207580,236.284742700,401.759337300,70.425335710,2181.808988000,227.620627200
682,2.419589399,1983.725401000,102.701678700,113.880736300,19.849634200,215.737021200,422.627857200,74.217094750,1706.640170000,112.894188300
683,1.085398988,1845.739087000,676.621615400,95.375195680,19.319843720,313.184981500,628.368772900,78.895825930,3409.525741000,175.767918900
684,4.594119284,1935.851491000,626.971764000,125.843578900,20.919002380,274.225678600,505.856487700,74.026398550,3130.333642000,326.703574600
685,1.934229084,1849.078418000,957.395628100,90.568577290,22.904796590,262.835232800,238.498113300,77.181810730,2435.075409000,259.917129000
686,3.476583450,1948.515885000,692.933016600,116.396207600,26.966870240,290.173733400,249.984260000,72.193575550,2066.567458000,127.182238400
687,4.545325877,1820.140146000,1099.171441000,109.703766700,26.172367240,290.216923000,488.873300600,75.134601750,2431.940802000,189.299415700
688,3.085230053,2023.658594000,609.497976000,115.174339400,16.993851330,257.679669000,75.567364840,69.047399130,2039.022235000,246.267123900
689,1.042215251,1866.605523000,693.578011200,153.507157100,18.309487910,351.969637000,426.504212600,70.108416240,2461.455107000,147.831878800
690,2.985660748,1977.112680000,764.162858800,118.701287700,19.545168690,288.919534500,521.682902900,74.928247370,1955.437887000,291.125378900
691,2.163429460,2025.648229000,741.839895200,137.983837200,21.118524730,246.473025800,220.865844400,71.772789680,2067.186000000,265.096740500
692,3.695485513,2014.825483000,667.332585100,110.860145800,21.797640440,212.021224500,1399.542362000,73.194616740,3583.506884000,270.684615400
693,3.043392742,1915.616153000,474.089591600,78.361530640,25.576630150,278.457685900,218.949096000,74.649937210,2940.576443000,226.994459600
694,3.905552541,1911.819517000,665.931919100,122.896357600,23.169700110,280.851978000,284.904788500,75.250409450,2121.639399000,220.751253800
695,3.694073137,2052.863693000,607.307517400,109.654355500,17.638147300,267.369398200,322.090390600,71.446958110,3763.445179000,110.801517300
696,1.735248080,1986.156488000,859.744858000,86.964800540,20.850254590,244.897665000,315.234693200,75.373636340,1677.739417000,246.176820200
697,1.827104671,1985.995757000,588.908070400,55.357622930,22.055958940,268.104579200,1291.340115000,71.886115680,2675.143157000,149.376123400
698,2.643124496,1988.098999000,1097.244899000,86.510594730,23.337461540,275.650034100,274.154374200,73.897694930,2339.869511000,243.579226900
699,2.519514165,1965.752439000,402.129093500,131.040015600,24.232617780,260.796172000,354.132852600,76.522680290,2551.938615000,205.460188800
700,2.756153218,2009.096474000,776.003501800,106.988610200,24.913132570,345.214591000,248.251403100,78.134530510,2096.056525000,284.072918500
701,4.412479086,2089.504678000,881.682474800,104.686346300,23.452082760,323.324868000,268.217818400,72.197268030,1904.387117000,269.041393600
702,2.558728324,1997.133949000,686.596522500,44.302221850,21.557154030,283.102709900,904.238821300,74.205795360,2921.979714000,175.016320100
703,2.549752861,1895.527848000,286.013744300,88.015524900,21.214044040,338.595661800,489.839579200,72.250975080,2724.800786000,121.829253400
704,4.481572954,1864.344373000,697.140389500,78.942879460,20.728437010,199.042861800,219.543219800,69.186553560,2553.669072000,274.166239000
705,3.654661568,1895.640764000,770.045513600,124.175728600,19.567324040,269.213368900,379.355959400,75.967315150,2732.398219000,182.355768600
706,2.921001868,1935.790960000,1027.545257000,114.251686000,20.919741810,258.760946300,358.878701600,81.417125940,1576.891309000,152.083651800
707,2.809642778,2039.531678000,1180.837797000,117.906406800,21.847896310,223.724570500,520.031451000,72.968270730,2761.393722000,64.524179640
708,3.424993568,1970.499475000,954.847922100,144.625151200,24.652290530,264.988059100,694.589684700,73.840472380,2285.785466000,242.723168900
709,4.944947205,2135.601650000,871.465974700,89.014587260,23.613367990,198.172640600,229.892132600,69.048880300,3043.747513000,281.118269200
710,1.571598722,1937.865150000,536.066317600,125.981637000,23.137541230,294.887244900,569.168058400,71.738033740,2489.102048000,179.125996800
711,3.357958107,1966.067464000,1308.572508000,131.839951900,25.011512450,331.755651200,359.127481700,76.721555670,1930.881497000,150.375760900
712,3.455848094,1898.039659000,693.228899000,125.078717900,27.420743620,249.998062300,930.618511300,72.422428780,2254.240098000,193.519783000
713,2.154654634,2015.179045000,623.067450800,122.394948200,24.683287220,271.398811900,204.009880500,71.533709920,2751.228051000,198.742865200
714,2.475632997,2028.898103000,862.687352800,81.423195630,21.057130530,283.669264000,172.547677200,72.859651050,2906.528829000,172.608357900
715,2.009728353,1856.029075000,711.461688800,120.828679400,25.586728070,295.217200800,93.444370520,75.692767700,3052.726920000,309.803579100
716,3.359716238,1982.295899000,624.080898400,130.845821200,25.074415350,271.586634000,532.348088600,73.337478380,2730.757401000,269.354084100
717,3.751549109,1835.878951000,1335.947755000,138.111328000,23.409191310,281.845034200,46.140436270,70.854423910,2602.455831000,115.925478000
718,3.883263502,1978.962659000,372.566673300,94.803958130,23.056812790,281.289671500,1391.032409000,73.639982840,2649.351334000,288.794810300
719,3.655995206,2057.631510000,324.704859100,93.800024210,21.710925890,306.242097800,23.171394650,73.933667460,1145.065757000,233.719536200
720,1.835638105,2065.033714000,699.596383000,112.108680900,24.286564310,343.822307700,1021.436820000,75.509584760,2830.669213000,283.179511700
721,1.922883029,2010.937896000,837.613821100,110.450712000,22.109108470,173.973907000,585.310794300,72.759959010,2659.565599000,143.805110800
722,2.319321605,1856.196526000,465.688531800,119.594889900,21.244513830,268.251799300,141.948040700,74.222007850,2257.615117000,183.836235400
723,2.852587514,2030.388628000,676.635472900,82.327047180,25.889375740,256.690267100,253.914554000,66.598358530,2337.952547000,233.618017300
724,4.343365315,1943.556289000,1005.675782000,80.461611370,22.114121160,211.406287300,649.452640300,71.335982180,3524.436107000,201.913331800
725,3.908487228,1884.653924000,653.633216800,121.668580900,24.431550220,259.224490900,207.349081200,70.005248000,2728.183258000,189.647509200
726,1.120751651,1828.411757000,231.287376200,86.849350100,25.282910640,346.952894600,444.037560200,79.893822920,2371.422563000,215.919086000
727,3.676137079,2025.275103000,1125.398768000,114.707994300,20.554312310,179.374391400,432.658722900,75.999701100,2429.386009000,347.312718400
728,2.010614029,2051.743398000,1062.739304000,110.310666700,20.801968510,206.616775300,416.327912300,74.180223470,2518.313420000,241.140588300
729,2.951091531,2010.211561000,214.859589600,90.578647910,23.043455610,240.486797800,1009.025936000,77.090322600,2192.682592000,147.787830600
730,4.602891228,1898.891452000,833.367762600,103.012602200,22.394169330,296.604336700,535.406493300,77.856283860,2605.463153000,305.376980800
731,1.321616003,1915.201632000,994.009249000,108.137608400,22.391299140,219.133791400,494.872470800,66.482382760,2431.770300000,93.822161070
732,2.340851445,1969.874456000,240.583504400,75.811435380,23.129980570,292.135655500,704.338662600,74.862468100,2646.858411000,243.561500500
733,3.495879994,2031.800308000,1428.659139000,105.107136300,20.219368240,292.471640900,590.760719600,79.828646360,2446.724778000,274.013340800
734,2.546782038,1854.074417000,869.296653600,141.464466200,19.370649370,316.051131400,564.800905600,73.772606960,1264.310682000,257.467826100
735,1.397467406,2005.502050000,755.383225100,88.536496790,23.864560860,245.543354100,264.281504600,80.691498760,2404.068921000,184.661638500
736,3.964542505,1823.413785000,919.728547100,66.852185770,21.071960260,225.010398800,776.757822900,69.477493940,2986.641644000,299.963677800
737,2.498830438,2004.101940000,631.019390400,57.815970220,22.739078180,243.963944400,732.451816900,72.601549970,1933.740395000,231.068894200
738,2.896633631,1900.642072000,588.965289500,143.622701900,21.502351530,241.725951000,379.621121100,74.329423350,2643.073849000,282.633898300
739,3.536386188,1974.695497000,913.066937500,90.501904830,24.276185230,360.046951900,1061.689332000,78.066464120,2607.768679000,156.521520700
740,4.440216546,2043.740450000,608.821100200,146.689455500,18.544971460,291.266490100,465.789802900,77.219576940,2977.118313000,299.217517500
741,1.562513661,2020.005530000,1649.415706000,59.496316070,16.779820090,221.332442700,450.292989600,67.887881530,2175.645308000,90.402162480
742,2.781139743,1886.694378000,700.114257000,120.821629800,19.893232410,327.354020700,700.357596300,77.254194780,3041.473955000,327.888890100
743,2.198460531,1943.634267000,767.555496500,101.372477200,24.091297430,283.923845300,560.594871500,77.994796360,2195.011890000,219.249717600
744,3.193284212,1991.951004000,708.004355100,136.919893000,19.604486040,271.752071700,553.977582700,75.151339710,2604.900308000,184.000653900
745,2.906877650,2076.847965000,903.300302000,86.741942480,24.496216410,270.513068600,287.580946100,72.688278760,2282.412785000,272.441586900
746,2.147194519,1950.359013000,195.885884400,115.750349800,24.109406850,308.018229600,177.271466400,76.534234660,2306.414481000,105.024326200
747,4.660319075,1987.700316000,629.189775900,139.342427300,19.151984510,304.039183600,829.254993200,71.744963390,2576.325922000,197.398990600
748,2.913953157,1911.260421000,888.510654300,118.977100400,20.149716990,202.751692100,609.039391700,76.144564840,2233.658709000,179.925117700
749,4.449146798,1909.804656000,517.937373900,64.825186460,25.012090410,244.639681000,604.856207600,72.454755530,3400.620684000,118.816842300
750,3.273888072,1968.408963000,928.020607200,104.943294200,22.980390820,291.946089600,339.140842400,74.847458160,2648.655464000,282.835721300
751,4.132378543,2006.339130000,1192.311117000,85.631079110,23.636298290,289.566251900,1010.765564000,74.737492730,3442.970480000,208.279613500
752,5.045724618,1922.807167000,888.847262300,129.482667200,18.790587800,311.688445100,1081.758630000,70.356582340,2477.343499000,231.492658300
753,2.988550037,2072.179677000,1311.700362000,117.802453800,19.168377590,266.399984400,714.505450900,71.785381740,2354.707573000,239.159992900
754,1.836622187,2104.467312000,1543.023683000,102.127823200,22.455891950,302.873980800,18.716093600,77.579102150,2269.248921000,215.554191500
755,3.104559261,1858.862775000,307.232901500,84.541511040,27.920843270,223.294202300,415.463130500,70.713530450,2347.684613000,248.318924700
756,3.044025460,1976.866009000,348.566270200,96.105158290,22.181805880,383.938403500,219.180254500,78.145632770,2814.382093000,240.768043400
757,2.906156570,1930.389606000,840.860747600,91.995880290,21.383714640,304.671154700,855.002393700,76.692488190,1978.776970000,326.086734000
758,1.857291503,2103.614698000,1211.741601000,156.952611500,19.182363500,254.461971800,110.098540900,73.352413310,1890.182549000,240.521069000
759,3.460576203,2070.530524000,148.258589600,76.858347210,24.209401390,268.288452800,716.274381300,70.364621800,2039.609992000,205.546133400
760,2.488862630,1920.085594000,529.887068100,126.053972900,25.403925280,321.184936300,335.939917000,75.902152520,2325.464987000,215.511820500
761,3.625685756,2063.129132000,1004.574573000,89.075580790,21.844374580,247.156750000,779.849453000,80.970959500,2331.536448000,137.760967500
762,3.499221563,2081.799531000,715.246596500,106.696002200,21.280395220,365.069748600,358.175082000,73.187106900,1900.574573000,221.089253000
763,2.636434256,1875.205823000,447.409971600,94.149202940,16.715437330,277.660967400,822.689284700,71.582156440,2262.415717000,291.050535900
764,1.722849454,1984.420850000,566.742616600,105.275269100,19.757269410,292.967973900,105.769159600,75.398045520,2263.701796000,193.691291200
765,1.971500884,1925.620085000,767.244258000,93.229497820,23.566438450,274.750928000,387.858319100,74.640655620,1695.441877000,204.325564000
766,3.272839779,1969.044801000,616.846433100,109.117129300,19.383978590,306.160227100,843.154256700,70.134387010,2715.834461000,219.350695500
767,2.548176762,1976.868448000,630.925294600,136.600341500,25.027039050,280.842690200,590.865535400,73.559942820,3033.723583000,233.705451400
768,3.628049530,1883.804915000,135.188477800,111.486478000,22.187619190,273.601526300,849.299977800,71.915780410,2837.764529000,295.232110000
769,4.504089224,1897.392655000,700.143163700,179.645961700,19.757356600,309.026734200,336.888963900,67.984001000,2105.601973000,290.313930000
770,2.796648457,2007.727318000,1815.865170000,117.162721900,23.688582710,300.914087700,679.581560200,79.518613300,3103.000733000,179.939701600
771,3.258227485,1916.867837000,1283.593083000,50.208130680,19.533172520,290.565623200,233.717030300,72.289284100,2856.166761000,267.180825600
772,3.750124863,2053.169866000,692.126622600,137.037381700,22.192903180,321.731010800,510.899266400,72.950572750,2375.844742000,266.368787500
773,1.041363369,2065.779628000,270.340677300,131.521390100,25.012063950,338.319512000,907.567108400,71.167647330,1709.201087000,293.754456900
774,3.354765673,2009.714944000,920.062340700,162.209300000,19.111947660,343.068539000,201.476102700,78.350768940,2110.604619000,278.592085600
775,4.232094495,1870.970330000,498.194240600,133.702940100,20.865008010,319.371724500,675.284293500,75.004785880,3116.574226000,255.178646600
776,4.078035289,1967.300645000,746.166730100,59.248928600,18.091690060,268.982241500,507.068444800,66.733845940,1935.825102000,177.067053000
777,2.696130752,1952.858510000,836.660800900,145.080521800,22.069432840,231.849878500,59.768060560,75.030516650,3088.905749000,270.918852800
778,1.941269731,2117.182108000,466.905959600,138.076276800,26.080790020,332.393463700,282.576468300,69.084235580,2781.386157000,296.901681000
779,2.159406190,2014.646229000,974.189158600,104.042877200,24.141653240,296.632506500,667.781435600,74.785578420,2316.116707000,219.179154600
780,4.230842477,2019.887911000,474.483975700,113.258674900,21.764121670,272.121045500,792.581517100,73.044016300,2015.354442000,181.862150600
781,2.863198826,2071.785089000,841.918904700,155.908887800,22.355052080,262.458550500,433.467447700,75.516670970,2689.635751000,140.201741200
782,3.090260395,1837.252105000,836.118000400,156.056043800,21.926480710,373.593271200,734.144740200,69.248476050,2301.866578000,245.003990200
783,2.450088192,1915.062342000,643.781000500,82.177629060,20.736275950,269.025500400,86.646495050,66.882219460,1250.392802000,202.762807100
784,2.815082459,1886.864085000,1157.430119000,113.336615100,19.444787510,346.604427300,109.292978500,76.918789200,2717.988811000,275.680810800
785,0.547391007,1931.739832000,124.507731700,121.151346400,22.667521800,277.948291800,609.004376600,76.072252200,2486.698093000,262.937031000
786,1.797133069,1961.001830000,664.231175600,96.488729830,25.152621700,279.332298500,705.789808600,74.733703650,2380.258563000,245.542317400
787,3.564965264,1997.294520000,859.576827600,92.401947920,23.257968410,342.606754400,105.651726800,73.043081930,2071.988476000,53.548916360
788,2.687789238,1903.102844000,338.789449000,106.713852400,23.555129080,289.800991900,260.012081700,73.682567650,2261.917472000,174.858975500
789,3.303694116,1922.309484000,541.615209000,128.034897300,27.151706870,322.926103100,290.945533100,75.166595890,2076.974264000,187.035525300
790,3.858487804,1906.590185000,1103.369057000,96.795617800,23.393771970,290.200028000,825.381564500,72.013361920,2466.505770000,248.781185700
791,3.426368082,2028.026074000,453.458891000,105.674852100,22.415610890,413.273418200,586.715019600,74.838136600,2334.649515000,233.293375900
792,3.750615913,1973.599679000,900.503938000,111.770750300,20.969634020,240.697635400,318.841497700,74.943217750,2733.931713000,245.741334600
793,3.059070609,1924.198106000,1105.682017000,97.125854680,21.115560980,286.302096600,632.402514200,73.170926770,3000.078005000,197.786449700
794,3.377488758,1938.187328000,1040.275401000,73.516161750,27.633742480,300.816716500,673.995559900,70.287647930,3325.804136000,234.590013600
795,3.434825158,1894.120938000,731.026204700,93.095473910,21.532341070,314.761618500,562.086146200,77.256415200,2658.730272000,175.156317400
796,3.299062538,1958.695821000,495.965685900,109.640874600,23.367712460,307.132921500,743.680084300,70.541955740,3245.594360000,213.035369300
797,2.643957859,1927.758805000,797.667501800,150.358604500,26.110731300,271.489290000,354.681892500,70.594461350,2462.709683000,224.099800100
798,1.519731970,1958.393994000,547.410574800,112.912108000,23.185528820,217.896467200,776.788248300,73.493890110,2657.948523000,311.128214900
799,3.097836526,1954.917354000,703.754667700,125.799949100,25.001898190,269.251888500,538.997427100,67.651768570,1844.023926000,280.854847500
800,3.109084764,1847.077400000,826.699854800,188.049897900,24.336102520,277.894426600,694.083948400,71.758106410,1494.253452000,386.903431400
801,2.885791490,2035.851443000,989.899015500,60.496188550,21.458280270,330.927241700,326.662147900,75.425429980,2637.430614000,233.182459000
802,3.449659578,2001.349089000,765.600746600,122.411320800,20.947332160,272.137418000,938.536392400,72.914307060,2056.865013000,136.698387800
803,3.149637954,1940.875616000,813.505177700,108.267127600,23.655577190,270.778521100,799.826151300,71.702195460,2683.718348000,138.241716800
804,2.398612116,1986.168146000,1014.994422000,89.445177980,22.710725330,293.617654700,531.150642700,70.307326610,2256.858423000,262.072287200
805,1.424189313,1977.621657000,123.729979100,135.714224400,18.515894490,318.436305200,171.677775500,72.966091350,2220.733566000,131.882737700
806,3.976381815,2052.028890000,814.842960000,110.689774600,21.932619630,351.771501500,1012.292944000,70.866457960,3372.771114000,192.457518300
807,2.791504295,1966.464630000,744.106147200,121.607984200,22.667995570,260.915506200,585.435581500,74.078022530,3456.540676000,139.349926500
808,2.665973776,2037.185727000,508.106058000,71.666559690,21.107500460,254.396001400,571.377275500,68.938367900,3121.457472000,199.627047900
809,2.744919222,1993.376941000,543.212125200,98.321103350,23.996258700,296.064969100,822.988891300,74.522265860,2556.770683000,227.785705200
810,2.772512613,1978.114531000,940.691772300,106.598532900,19.455462810,248.225385900,594.552990000,76.567277660,2524.742417000,283.811489400
811,2.869846044,1964.749492000,376.553340000,146.098050700,20.646568390,277.938769900,735.086540800,79.450447560,2805.158519000,309.786667400
812,3.100290627,1946.741033000,641.846274100,76.370018200,21.668869040,340.233627400,223.979311000,74.728272280,2564.872049000,177.609046700
813,3.649738823,1976.146239000,712.379572500,157.541399700,22.736200780,307.650733800,432.251636000,73.423257670,2668.738929000,204.844969600
814,3.331859757,1875.542894000,563.913930100,88.295566600,19.202319220,291.908592400,314.313539800,69.689233440,2436.397753000,238.746202600
815,2.538889680,1908.393790000,877.243968400,152.503454200,21.992953810,295.529582100,508.461214600,68.465096260,1849.135511000,227.779357700
816,2.936673636,1867.089701000,320.919775800,76.954609320,20.320821840,317.579060300,653.204832500,79.143190410,2214.818522000,218.173079500
817,2.266527856,1999.651278000,448.772365700,110.457519000,21.355316440,299.428881100,660.481155700,73.690890060,3291.423405000,323.865845100
818,3.197636957,1950.305399000,707.946305800,129.407174000,23.982674390,279.011540100,281.484222100,71.338702190,1865.781513000,278.392511200
819,2.887238342,2057.184549000,238.828508700,35.599697410,20.305610360,213.988874300,338.284486800,75.967077400,2776.209642000,200.705096100
820,0.596782896,1930.389172000,789.798255600,64.812580590,20.749292530,264.844168800,589.344540600,78.598662610,2051.958320000,307.363639200
821,4.662682935,2052.920731000,625.359321100,92.922200690,20.183778850,332.388435600,661.410486500,73.597897140,2050.329674000,230.240927400
822,3.367147027,2055.120977000,713.015026100,135.284461100,19.350650520,293.730344500,854.600528300,73.873361950,2133.723172000,276.821240100
823,2.878374005,1977.126504000,753.240254500,118.753778700,21.460816950,319.249878200,558.711629500,68.005771620,2294.262913000,248.344638500
824,2.892481566,1973.190295000,1098.669358000,131.391858400,23.468608290,342.852348900,830.096573600,72.403615280,2246.422016000,277.596447300
825,3.688036943,1931.378176000,489.640831300,159.629129700,20.331533890,281.534696300,425.715664200,69.092519370,3064.375161000,292.737251500
826,2.950799082,2084.922932000,348.444604300,130.265525500,20.670512220,353.555833900,308.757473300,76.060583900,2130.390775000,105.988138100
827,2.233349411,2044.102298000,1138.694955000,131.673486400,23.474817560,273.591281400,1116.675879000,77.642522800,1785.873368000,189.351785700
828,2.361402367,1912.845932000,847.081614000,146.338944700,24.072208010,243.129816400,895.759876200,76.820932900,2560.561028000,232.053970600
829,1.829808555,1875.187934000,1271.295151000,133.988859400,24.634346490,291.701207000,316.666691600,75.800276090,2822.512349000,241.139787400
830,4.234473018,2008.672888000,1225.504882000,133.260148400,23.512014170,329.557625400,336.055625100,75.460129160,2892.639015000,184.889666000
831,2.426129997,1921.987871000,1225.799717000,116.385860900,28.848901620,318.723953900,682.406069100,78.960692650,2483.727063000,259.777347000
832,2.992419478,2000.596456000,462.739867000,121.978067600,21.116176390,186.508612800,339.351555000,72.904772960,2299.675978000,290.125624200
833,2.316234662,1961.476159000,949.119634300,92.483618930,24.034010770,278.655903500,431.174430700,77.190451930,2751.235671000,221.839204200
834,1.968100118,1964.721577000,621.543249700,157.120647100,27.521341190,303.352291100,826.279358600,73.717990340,2825.109743000,118.461974100
835,2.456261212,1984.954030000,624.848491000,130.912608000,23.962165380,246.968412200,276.827019900,73.137188810,2150.828833000,126.966998200
836,4.672822917,1930.569537000,1051.685455000,108.693314800,26.798607280,273.017902600,403.726620300,72.492833710,2649.360449000,265.270503900
837,0.986746026,1998.058473000,1048.800952000,137.936242600,28.955094370,292.986330300,341.576221500,71.673907170,2754.515879000,163.684492900
838,3.990793907,2018.231213000,710.831425600,101.903835800,21.195526610,227.564104400,700.659836600,73.550433090,2647.588058000,239.096087000
839,1.497687683,1990.008478000,888.516936900,80.922374780,17.924328830,233.130738300,440.007001400,70.860736150,1841.004409000,244.715216700
840,2.970455430,2020.429160000,381.445902000,181.828447800,20.728214380,291.499394600,223.650351900,70.437877860,2839.529799000,198.238029100
841,3.279022641,1910.431446000,1098.399304000,122.234857000,23.341682030,325.879383100,484.396927500,76.861502960,2103.235732000,233.739396000
842,2.322800698,1959.085228000,427.989065600,151.474357200,21.105017090,331.720071100,33.684180090,72.046952370,2342.254202000,324.956430500
843,2.400302592,1984.991758000,363.429943800,119.710269200,22.132847110,306.464884300,850.294488100,66.927204700,1824.844371000,238.064718100
844,5.120368478,1940.421163000,415.694564300,91.669042290,19.045798880,308.317100000,414.952077500,68.141313930,2149.974687000,200.619362300
845,2.977348319,2158.794836000,923.345017700,155.224211300,25.397130890,262.325518500,315.195711900,73.495350100,2978.143939000,207.662029700
846,2.893100971,1978.941318000,1117.484357000,116.796585500,19.484366060,288.247731900,350.439453600,72.392050850,2460.997418000,207.556170900
847,1.047844372,1966.142448000,656.251716500,63.652301740,26.516468510,282.836263500,824.488815600,70.119478780,2124.033500000,262.349621800
848,3.655573900,1926.736331000,498.596428700,123.159803600,20.173982050,285.137385300,826.664274400,75.691691880,2686.601279000,130.780070700
849,2.979043595,1906.250265000,676.899816500,111.166300600,20.045988340,293.817555000,83.301003060,71.120102130,3099.280614000,164.365314900
850,4.074691472,2143.729570000,614.951506500,91.169421330,24.937231540,251.838151200,345.401171600,70.801749070,2683.843983000,325.303926000
851,2.581129334,1981.460278000,438.773327100,147.555096000,27.341517700,218.879859000,160.971704300,71.993060690,2999.549945000,264.167191700
852,2.040930572,2020.108384000,269.632918000,150.709762800,24.272300060,296.996023700,105.673017000,75.233736660,1961.472759000,234.198350700
853,1.810861576,2047.614194000,1152.608126000,148.422147000,22.576950000,285.256142700,218.644197100,70.238830710,2301.493491000,269.517345800
854,3.042054637,1877.886784000,933.747872600,129.821712500,24.351809670,255.684944200,191.970447600,74.006816170,2336.323672000,298.074355800
855,1.298667068,2093.942436000,895.989279200,112.455777000,19.794532960,258.799345600,322.790205600,73.493749360,2736.782713000,196.870502400
856,2.549558973,1958.653694000,257.603303700,138.764399300,21.132154530,275.171345000,613.532377400,70.321253940,1510.860692000,257.768388100
857,3.359441550,2045.099643000,316.200068700,122.610841500,23.980606520,306.560797400,372.352653600,71.924494780,2258.479600000,234.030170600
